primary_key_composed,season_id,player_id,player_name,team_id,team_abbreviation,position,age,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,divisor_pie,pie
600_2021_DAL,2021,600,Willie Cauley-Stein,1610612742,DAL,C,27,26,10,17.5,2.4,3.8,0.626,0.0,0.2,0.2,2.3,3.6,0.649,0.631,1.1,1.7,0.636,1.3,3.3,4.6,0.8,0.3,0.7,0.5,2.5,5.9,6.300000000000001,0.0008487706298416977
604_2021_BRK,2021,604,Chris Chiozza,1610612751,BKN,PG,25,12,0,9.3,1.0,3.4,0.293,0.4,1.5,0.278,0.6,1.9,0.304,0.354,0.8,0.9,0.818,0.3,0.7,0.9,2.3,0.3,0.3,0.7,0.7,3.2,2.8999999999999995,0.0003278132594811507
605_2021_GSW,2021,605,Marquese Chriss,1610612744,GSW,PF,23,2,0,13.5,2.5,7.0,0.357,0.5,2.5,0.2,2.0,4.5,0.444,0.393,1.0,2.0,0.5,1.5,5.0,6.5,1.0,0.0,1.0,1.0,1.5,6.5,5.75,0.0008076409860242994
607_2021_ORL,2021,607,Gary Clark,1610612753,ORL,SF,26,26,11,21.0,1.2,3.9,0.294,0.9,3.3,0.264,0.3,0.6,0.467,0.407,0.2,0.3,0.857,1.1,2.5,3.6,0.9,0.3,0.2,0.6,1.1,3.4,3.249999999999999,0.0005423898531375166
1417_2021_MEM,2021,1417,Brandon Clarke,1610612763,MEM,PF,24,20,13,27.2,5.6,11.1,0.5,0.6,1.8,0.306,5.0,9.3,0.538,0.525,1.3,2.1,0.634,1.6,4.0,5.6,1.8,1.2,0.8,0.7,1.7,13.0,12.500000000000005,0.0016021532940271733
1300_2021_UTA,2021,1300,Jordan Clarkson,1610612762,UTA,SG,28,29,0,26.2,6.7,14.8,0.453,3.2,8.5,0.382,3.4,6.3,0.549,0.563,1.6,1.7,0.958,0.9,3.2,4.1,2.1,1.0,0.2,1.9,1.4,18.2,13.55,0.001582019848219498
1446_2021_LAC,2021,1446,Amir Coffey,1610612746,LAC,SG,23,19,0,8.1,1.1,2.1,0.525,0.6,1.1,0.524,0.5,1.0,0.526,0.663,0.2,0.5,0.333,0.2,0.6,0.8,0.4,0.2,0.0,0.4,0.6,2.9,1.9000000000000004,0.00020868801142292278
1254_2021_ATL,2021,1254,John Collins,1610612737,ATL,PF,23,28,28,31.6,7.1,13.0,0.547,1.4,3.4,0.411,5.7,9.6,0.595,0.6,2.6,3.0,0.867,2.2,5.4,7.6,1.6,0.5,1.0,1.4,3.4,18.2,16.200000000000003,0.001885474860335196
1255_2021_UTA,2021,1255,Mike Conley,1610612762,UTA,PG,33,23,23,29.3,5.7,12.7,0.45,2.8,6.8,0.41,2.9,5.9,0.496,0.56,2.3,2.8,0.815,1.0,2.7,3.7,5.8,1.4,0.1,2.0,1.8,16.5,15.649999999999999,0.0018272037361354348
1388_2021_MIL,2021,1388,Pat Connaughton,1610612749,MIL,SG,28,25,0,19.0,2.2,5.1,0.438,1.3,3.4,0.384,0.9,1.7,0.548,0.566,0.2,0.3,0.625,0.9,2.9,3.8,1.4,0.7,0.5,0.3,1.3,6.0,7.099999999999998,0.0007060110376373487
101_2021_LAL,2021,101,Quinn Cook,1610612747,LAL,PG,27,15,0,3.4,0.6,1.4,0.429,0.3,0.7,0.364,0.3,0.7,0.5,0.524,0.3,0.3,0.8,0.0,0.3,0.3,0.3,0.1,0.0,0.2,0.1,1.7,1.2999999999999998,0.00018703690381986906
621_2021_HOU,2021,621,DeMarcus Cousins,1610612745,HOU,C,30,25,11,20.2,3.2,8.4,0.376,1.6,4.6,0.336,1.6,3.8,0.426,0.469,1.8,2.4,0.746,1.2,6.4,7.6,2.4,0.8,0.7,1.6,3.0,9.6,9.750000000000002,0.0015324165029469551
1307_2021_POR,2021,1307,Robert Covington,1610612757,POR,PF,30,26,26,31.4,2.7,7.2,0.371,1.7,5.1,0.333,1.0,2.1,0.463,0.489,0.6,0.7,0.889,0.8,5.4,6.2,1.8,1.6,0.9,1.0,2.6,7.6,9.05,0.0011919657556799473
1400_2021_MIL,2021,1400,Torrey Craig,1610612749,MIL,SF,30,15,0,11.7,1.1,2.5,0.459,0.5,1.2,0.444,0.6,1.3,0.474,0.568,0.1,0.1,0.5,0.8,1.8,2.6,0.8,0.5,0.3,0.3,1.5,2.9,3.3500000000000005,0.0003331178839556506
1325_2021_PHO,2021,1325,Jae Crowder,1610612756,PHX,PF,30,24,16,27.9,3.4,8.9,0.379,2.4,6.9,0.345,1.0,2.0,0.49,0.512,1.2,1.4,0.848,0.4,4.8,5.2,2.2,0.9,0.2,0.8,2.0,10.3,9.999999999999996,0.0010219724067450176
1639_2021_MIN,2021,1639,Jarrett Culver,1610612750,MIN,SG,21,16,7,21.2,3.2,6.9,0.459,0.5,1.9,0.258,2.7,5.0,0.538,0.495,1.3,2.1,0.606,1.6,3.4,5.0,0.9,0.7,0.4,1.3,2.4,8.1,5.8999999999999995,0.000889558989822842
1348_2021_PHI,2021,1348,Seth Curry,1610612755,PHI,SG,30,22,22,29.0,4.6,9.3,0.5,2.1,4.4,0.479,2.5,4.9,0.519,0.613,1.8,1.8,0.975,0.2,1.7,1.9,2.7,0.8,0.3,1.4,1.7,13.1,10.75,0.0012888915532641928
1205_2021_GSW,2021,1205,Stephen Curry,1610612744,GSW,PG,32,29,29,34.0,10.0,20.3,0.492,5.0,11.8,0.425,5.0,8.6,0.582,0.614,5.0,5.3,0.935,0.4,4.9,5.3,6.0,1.2,0.1,3.2,1.9,30.0,26.65,0.0037432403960952314
1219_2021_LAL,2021,1219,Anthony Davis,1610612747,LAL,PF,27,23,23,32.8,8.9,16.7,0.533,0.7,2.5,0.293,8.1,14.1,0.575,0.555,4.0,5.7,0.715,2.0,6.3,8.4,3.0,1.3,1.8,2.0,1.8,22.5,21.7,0.0031220775483778145
634_2021_MIN,2021,634,Ed Davis,1610612750,MIN,C,31,19,7,13.9,0.9,2.3,0.419,0.0,0.0,0.0,0.9,2.3,0.419,0.419,0.4,0.4,0.875,2.0,3.1,5.1,1.0,0.5,0.5,0.3,2.6,2.3,3.8500000000000005,0.0005804749340369394
1429_2021_TOR,2021,1429,Terence Davis,1610612761,TOR,SG,23,22,2,13.8,2.5,5.8,0.438,1.3,3.3,0.384,1.3,2.5,0.509,0.547,0.4,0.5,0.9,0.3,1.4,1.6,0.9,0.5,0.1,0.9,1.7,6.8,3.800000000000001,0.0005686920083807245
1250_2021_SAS,2021,1250,DeMar DeRozan,1610612759,SAS,PF,31,25,25,33.4,6.6,13.4,0.488,0.6,1.9,0.333,5.9,11.5,0.514,0.512,6.0,6.8,0.893,0.8,4.2,5.0,6.9,0.8,0.3,1.6,1.8,19.8,21.249999999999993,0.003083956171540526
1397_2021_OKC,2021,1397,Hamidou Diallo,1610612760,OKC,SG,22,28,5,24.0,4.7,9.8,0.48,0.4,1.4,0.289,4.3,8.5,0.511,0.5,2.7,4.1,0.661,1.1,4.3,5.4,2.5,1.0,0.4,1.5,2.5,12.5,10.549999999999997,0.0017522006311243975
1424_2021_MEM,2021,1424,Gorgui Dieng,1610612763,MEM,C,31,19,1,17.7,2.6,4.9,0.532,1.1,2.1,0.5,1.6,2.8,0.556,0.638,1.4,1.6,0.839,1.4,3.4,4.8,1.4,0.8,0.7,1.1,1.8,7.7,8.950000000000001,0.0011471417585234556
1268_2021_BRK,2021,1268,Spencer Dinwiddie,1610612751,BKN,SG,27,3,3,21.3,2.0,5.3,0.375,0.7,2.3,0.286,1.3,3.0,0.444,0.438,2.0,2.0,1.0,0.0,4.3,4.3,3.0,0.7,0.3,1.7,1.3,6.7,8.549999999999999,0.000966483920194427
1412_2021_MIL,2021,1412,Donte DiVincenzo,1610612749,MIL,SG,24,28,28,26.1,3.7,8.9,0.419,2.0,4.9,0.401,1.8,4.0,0.441,0.53,0.5,0.8,0.619,1.0,3.4,4.5,2.8,1.2,0.2,1.2,1.5,9.9,9.700000000000001,0.0009645502908566599
117_2021_DAL,2021,117,Luka Dončić,1610612742,DAL,PG,21,27,27,35.3,10.0,21.1,0.475,2.4,7.2,0.335,7.6,14.0,0.546,0.532,6.6,8.3,0.795,0.9,7.7,8.6,9.4,1.0,0.7,4.2,2.2,29.1,28.8,0.0038800943078477605
1288_2021_OKC,2021,1288,Luguentz Dort,1610612760,OKC,SG,21,27,27,29.6,4.3,10.6,0.409,1.9,5.7,0.323,2.5,4.9,0.511,0.497,2.0,2.6,0.746,0.7,2.8,3.5,1.4,0.9,0.3,1.5,2.5,12.5,7.200000000000003,0.0011958146487294475
652_2021_CLE,2021,652,Damyean Dotson,1610612739,CLE,SG,26,24,6,20.4,3.0,7.2,0.41,1.1,3.8,0.283,1.9,3.4,0.556,0.486,0.8,1.1,0.692,0.2,1.7,1.8,2.2,0.5,0.1,0.8,0.9,7.8,6.15,0.0010328323116970358
1649_2021_CHI,2021,1649,Devon Dotson,1610612741,CHI,PG,21,1,0,10.0,2.0,4.0,0.5,0.0,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.00028561228132809713
654_2021_DET,2021,654,Sekou Doumbouya,1610612765,DET,PF,20,24,1,13.1,1.5,4.3,0.353,0.4,1.6,0.256,1.1,2.6,0.413,0.402,0.7,1.0,0.739,0.6,1.8,2.4,0.6,0.4,0.1,0.7,1.5,4.1,1.9499999999999995,0.00031599416626154587
1602_2021_DEN,2021,1602,PJ Dozier,1610612743,DEN,SG,24,17,0,19.4,2.6,5.5,0.468,0.9,2.2,0.405,1.7,3.4,0.509,0.548,1.1,1.5,0.72,0.9,3.2,4.1,1.4,0.5,0.6,0.8,1.7,7.1,7.15,0.0008493199501098771
123_2021_MIA,2021,123,Goran Dragić,1610612748,MIA,PG,34,17,6,26.5,5.2,11.5,0.456,1.6,4.6,0.359,3.6,6.9,0.521,0.528,2.2,2.8,0.809,0.4,2.6,3.1,5.3,0.5,0.1,3.0,2.6,14.4,10.550000000000002,0.001486753100338219
1450_2021_CLE,2021,1450,Andre Drummond,1610612739,CLE,C,27,25,25,28.9,7.2,15.2,0.474,0.0,0.3,0.0,7.2,14.9,0.484,0.474,3.1,5.2,0.597,4.0,9.4,13.5,2.6,1.6,1.2,3.2,2.8,17.5,17.600000000000005,0.002955747753799648
125_2021_LAL,2021,125,Jared Dudley,1610612747,LAL,PF,35,6,0,3.7,0.2,0.2,1.0,0.2,0.2,1.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.2,0.8,1.0,0.2,0.0,0.0,0.0,0.0,0.5,1.6,0.00023019926623983887
1209_2021_BRK,2021,1209,Kevin Durant,1610612751,BKN,PF,32,19,18,35.7,9.9,18.9,0.524,2.6,5.9,0.434,7.3,12.9,0.565,0.592,6.6,7.6,0.869,0.4,6.9,7.3,5.3,0.7,1.4,3.5,2.3,29.0,27.000000000000004,0.003052054484824507
1320_2021_MIN,2021,1320,Anthony Edwards,1610612750,MIN,SG,19,29,12,28.2,5.4,14.2,0.383,1.8,5.7,0.319,3.6,8.5,0.427,0.448,1.9,2.3,0.806,0.6,3.1,3.7,2.4,0.7,0.3,1.6,1.5,14.6,8.950000000000001,0.0013494157557482097
669_2021_BOS,2021,669,Carsen Edwards,1610612738,BOS,SG,22,13,1,10.3,1.8,4.2,0.436,0.8,2.3,0.333,1.1,1.9,0.56,0.527,0.5,0.7,0.778,0.2,0.8,1.0,0.4,0.3,0.1,0.2,1.2,5.0,2.6499999999999986,0.00037530094887409693
672_2021_POR,2021,672,CJ Elleby,1610612757,POR,SF,20,12,0,8.0,1.2,2.4,0.483,0.4,1.5,0.278,0.8,0.9,0.818,0.569,0.5,0.8,0.667,0.3,0.7,1.0,0.3,0.3,0.3,0.3,1.3,3.3,1.7999999999999996,0.00023707606190319388
673_2021_DET,2021,673,Wayne Ellington,1610612765,DET,SG,33,21,18,22.9,3.7,8.0,0.456,2.7,6.2,0.438,1.0,1.9,0.513,0.624,0.6,0.8,0.75,0.3,1.6,2.0,1.1,0.4,0.2,0.7,1.5,10.6,7.250000000000001,0.0011748501053313889
1232_2021_PHI,2021,1232,Joel Embiid,1610612755,PHI,C,26,23,23,32.5,9.4,17.5,0.54,1.2,3.0,0.397,8.3,14.5,0.569,0.573,9.7,11.3,0.851,1.9,8.9,10.8,3.1,1.3,1.2,3.4,2.5,29.7,28.949999999999996,0.0034710149271626398
132_2021_ORL,2021,132,James Ennis,1610612753,ORL,SF,30,20,19,21.9,2.6,5.2,0.495,0.9,1.9,0.447,1.7,3.3,0.523,0.578,1.3,1.6,0.839,1.2,2.6,3.8,1.4,1.0,0.3,1.0,2.2,7.3,6.95,0.0011598798397863819
1531_2021_SAS,2021,1531,Drew Eubanks,1610612759,SAS,C,23,11,0,12.6,1.5,3.4,0.432,0.0,0.0,0.0,1.5,3.4,0.432,0.432,1.1,1.5,0.75,0.6,2.7,3.4,0.4,0.1,1.4,0.5,1.3,4.0,4.1000000000000005,0.0005950221319207605
134_2021_CLE,2021,134,Dante Exum,1610612739,CLE,SG,25,6,3,19.3,1.7,4.3,0.385,0.3,1.8,0.182,1.3,2.5,0.533,0.423,0.2,0.3,0.5,0.3,2.5,2.8,2.2,0.7,0.3,1.2,1.5,3.8,4.100000000000001,0.0006885548744646908
680_2021_BOS,2021,680,Tacko Fall,1610612738,BOS,C,25,6,0,8.2,1.3,2.0,0.667,0.0,0.0,0.0,1.3,2.0,0.667,0.667,0.5,1.3,0.375,1.3,2.2,3.5,0.0,0.0,1.3,0.2,1.5,3.2,3.500000000000001,0.0004956804985129586
681_2021_UTA,2021,681,Derrick Favors,1610612762,UTA,C,29,27,0,16.4,2.4,3.9,0.629,0.0,0.0,0.0,2.4,3.9,0.635,0.629,1.4,1.7,0.804,2.1,3.5,5.6,0.9,0.6,1.1,0.6,2.5,6.3,8.0,0.0009340338587273788
137_2021_CHI,2021,137,Cristiano Felício,1610612741,CHI,C,28,6,0,6.3,0.5,0.7,0.75,0.0,0.0,0.0,0.5,0.7,0.75,0.75,0.8,1.3,0.625,1.0,1.0,2.0,0.8,0.3,0.0,0.5,0.5,1.8,2.6999999999999993,0.000385576579792931
138_2021_PHI,2021,138,Terrance Ferguson,1610612755,PHI,SG,22,7,0,3.4,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.4,0.0,-0.5000000000000001,-5.9948444337869446e-05
1476_2021_ATL,2021,1476,Bruno Fernando,1610612737,ATL,C,22,15,0,8.8,0.6,1.5,0.409,0.0,0.1,0.0,0.6,1.3,0.45,0.409,0.6,1.0,0.6,0.8,2.7,3.5,0.6,0.1,0.1,0.8,1.0,1.8,2.55,0.00029678770949720666
140_2021_CLE,2021,140,Yogi Ferrell,1610612739,CLE,PG,27,2,0,20.0,4.0,10.5,0.381,1.5,4.5,0.333,2.5,6.0,0.417,0.452,0.0,1.0,0.0,1.5,2.0,3.5,2.5,1.5,0.5,1.5,2.0,9.5,5.5,0.0009236711730623898
1304_2021_DAL,2021,1304,Dorian Finney-Smith,1610612742,DAL,PF,27,19,19,30.7,3.3,7.4,0.45,1.9,5.1,0.381,1.4,2.3,0.605,0.582,0.5,0.6,0.833,1.5,3.3,4.8,1.2,1.0,0.4,0.6,2.7,9.1,8.049999999999999,0.001084540249242169
1509_2021_TOR,2021,1509,Malachi Flynn,1610612761,TOR,PG,22,13,0,8.2,0.8,3.0,0.282,0.4,1.8,0.217,0.5,1.2,0.375,0.346,0.2,0.3,0.5,0.1,0.6,0.7,1.2,0.3,0.0,0.3,0.8,2.2,0.9500000000000002,0.00014217300209518112
1497_2021_MIL,2021,1497,Bryn Forbes,1610612749,MIL,SG,27,28,5,18.4,3.5,7.2,0.48,2.0,4.3,0.471,1.4,2.9,0.494,0.621,0.5,0.7,0.7,0.2,1.0,1.1,0.5,0.3,0.0,0.7,1.2,9.5,5.599999999999999,0.0005568537761646695
1610_2021_UTA,2021,1610,Trent Forrest,1610612762,UTA,PG,22,4,0,3.3,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.5,0.0,0.0,0.5,0.5,0.6000000000000001,7.005253940455343e-05
1273_2021_ORL,2021,1273,Evan Fournier,1610612753,ORL,SF,28,15,15,28.7,5.8,12.9,0.451,2.3,6.2,0.366,3.5,6.7,0.53,0.539,4.0,5.0,0.8,0.3,2.3,2.5,3.6,1.0,0.4,2.1,2.3,17.9,12.649999999999997,0.002111148197596795
1244_2021_SAC,2021,1244,De'Aaron Fox,1610612758,SAC,PG,23,26,26,33.1,8.4,17.7,0.476,1.8,5.4,0.343,6.6,12.3,0.534,0.528,4.5,6.6,0.69,0.7,2.6,3.3,6.8,1.2,0.5,3.1,2.7,23.2,17.2,0.0024823206811949777
696_2021_MEM,2021,696,Tim Frazier,1610612763,MEM,PG,30,3,0,11.0,0.7,2.7,0.25,0.0,0.7,0.0,0.7,2.0,0.333,0.25,0.0,0.0,0.0,0.0,1.3,1.3,2.3,0.3,0.0,1.0,1.3,1.3,0.8999999999999992,0.00011535503716995633
1284_2021_ORL,2021,1284,Markelle Fultz,1610612753,ORL,PG,22,8,8,26.9,5.1,13.0,0.394,0.5,2.0,0.25,4.6,11.0,0.42,0.413,2.1,2.4,0.895,0.6,2.5,3.1,5.4,1.0,0.3,2.3,2.3,12.9,9.450000000000003,0.0015771028037383182
1541_2021_NOP,2021,1541,Wenyen Gabriel,1610612740,NOP,PF,23,3,0,3.3,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,6.184291898577612e-05
1537_2021_CHI,2021,1537,Daniel Gafford,1610612741,CHI,PF,22,23,11,14.3,2.1,3.2,0.671,0.0,0.0,0.0,2.1,3.2,0.671,0.671,1.1,1.6,0.676,1.4,1.9,3.3,0.7,0.5,1.3,0.8,2.0,5.3,5.3500000000000005,0.0007640128525526599
703_2021_ATL,2021,703,Danilo Gallinari,1610612737,ATL,PF,32,16,1,19.7,3.0,7.6,0.397,1.6,4.3,0.377,1.4,3.3,0.423,0.504,3.1,3.3,0.942,0.2,2.7,2.9,1.1,0.2,0.1,1.2,1.9,10.7,6.95,0.0008088919925512104
705_2021_PHO,2021,705,Langston Galloway,1610612756,PHX,SG,29,22,0,11.1,1.5,3.3,0.466,0.9,1.9,0.476,0.6,1.4,0.452,0.603,0.7,0.7,1.0,0.2,0.9,1.1,0.7,0.2,0.0,0.3,0.6,4.7,3.9000000000000012,0.0003985692386305571
1342_2021_CLE,2021,1342,Darius Garland,1610612739,CLE,PG,21,21,18,32.3,6.4,14.2,0.452,1.7,4.1,0.407,4.8,10.1,0.469,0.51,1.3,1.5,0.903,0.5,1.8,2.2,5.3,1.0,0.1,2.5,2.4,15.9,11.400000000000004,0.0019145184314384087
154_2021_LAL,2021,154,Marc Gasol,1610612747,LAL,C,36,29,29,20.0,1.4,3.4,0.4,0.7,2.0,0.351,0.7,1.5,0.465,0.5,0.8,0.9,0.88,0.8,3.4,4.2,1.8,0.4,1.2,0.8,2.4,4.2,5.499999999999999,0.000791309977699446
1378_2021_SAS,2021,1378,Rudy Gay,1610612759,SAS,PF,34,26,0,22.0,4.2,9.9,0.419,1.6,4.3,0.366,2.6,5.6,0.459,0.498,1.3,1.7,0.767,0.9,4.3,5.2,1.5,0.7,0.5,1.2,1.8,11.2,9.299999999999997,0.001349684348015383
1212_2021_LAC,2021,1212,Paul George,1610612746,LAC,SF,30,20,20,34.0,8.4,16.6,0.508,3.8,7.9,0.478,4.7,8.7,0.534,0.621,3.8,4.2,0.905,0.7,5.6,6.2,5.5,1.2,0.5,3.6,2.3,24.4,22.79999999999999,0.0025042561370750716
1470_2021_NYK,2021,1470,Taj Gibson,1610612752,NYK,PF,35,8,0,13.6,1.3,2.5,0.5,0.1,0.6,0.2,1.1,1.9,0.6,0.525,0.4,0.8,0.5,1.4,1.8,3.1,0.5,0.3,0.4,0.3,1.9,3.0,2.7000000000000006,0.00039964476021314395
158_2021_POR,2021,158,Harry Giles,1610612757,POR,C,22,22,0,11.8,1.2,2.8,0.419,0.1,0.4,0.375,1.0,2.5,0.426,0.444,0.6,0.8,0.722,1.1,3.8,4.9,0.9,0.2,0.4,0.7,2.0,3.1,4.25,0.0005597629239380968
1239_2021_OKC,2021,1239,Shai Gilgeous-Alexander,1610612760,OKC,SG,22,22,22,33.7,7.9,15.6,0.503,1.9,4.9,0.383,6.0,10.8,0.557,0.563,5.0,6.3,0.784,0.7,4.7,5.4,6.5,0.8,0.6,2.9,2.0,22.5,21.25,0.0035293140674306596
1550_2021_WAS,2021,1550,Anthony Gill,1610612764,WAS,PF,28,10,1,6.5,0.3,1.0,0.3,0.1,0.7,0.143,0.2,0.3,0.667,0.35,0.3,0.4,0.75,0.3,1.6,1.9,0.3,0.3,0.2,0.3,0.3,1.0,2.0500000000000003,0.0002763734411863836
1217_2021_UTA,2021,1217,Rudy Gobert,1610612762,UTA,C,28,29,29,30.3,5.4,8.5,0.64,0.0,0.0,0.0,5.4,8.5,0.642,0.64,3.3,5.8,0.581,3.5,9.9,13.4,1.3,0.4,2.7,1.6,2.2,14.2,19.5,0.002276707530647986
718_2021_ATL,2021,718,Brandon Goodwin,1610612737,ATL,PG,25,22,0,12.7,1.5,4.6,0.324,0.6,2.4,0.269,0.9,2.3,0.38,0.392,0.8,1.1,0.708,0.1,1.1,1.2,2.0,0.5,0.0,0.5,1.0,4.4,3.1500000000000004,0.0003666201117318436
1263_2021_ORL,2021,1263,Aaron Gordon,1610612753,ORL,PF,25,19,19,29.1,4.8,11.2,0.427,1.6,4.4,0.369,3.2,6.8,0.465,0.5,2.6,4.2,0.613,1.7,5.5,7.2,4.2,0.7,0.8,2.8,2.0,13.8,12.650000000000002,0.002111148197596796
1267_2021_HOU,2021,1267,Eric Gordon,1610612745,HOU,SG,32,22,10,29.4,6.2,13.5,0.463,2.7,7.8,0.351,3.5,5.7,0.616,0.564,3.5,4.2,0.848,0.3,1.9,2.2,2.7,0.5,0.5,1.9,1.5,18.7,12.799999999999999,0.0020117878192534378
722_2021_CHO,2021,722,Devonte' Graham,1610612766,CHA,PG,25,25,25,32.8,4.4,12.4,0.352,2.8,8.1,0.347,1.6,4.3,0.361,0.465,2.2,2.8,0.775,0.6,2.4,3.0,5.7,1.0,0.0,1.4,1.5,13.7,11.6,0.0017158494194216404
1262_2021_DET,2021,1262,Jerami Grant,1610612765,DET,SF,26,28,28,36.3,7.9,17.8,0.443,2.6,6.6,0.387,5.3,11.2,0.476,0.515,5.4,6.1,0.883,0.8,4.4,5.3,2.9,0.8,1.2,1.7,2.8,23.8,17.8,0.0028844595689515476
1310_2021_PHI,2021,1310,Danny Green,1610612755,PHI,SF,33,29,29,28.4,3.1,7.7,0.401,2.2,5.8,0.375,0.9,1.9,0.481,0.543,0.3,0.5,0.714,1.0,2.7,3.7,1.7,1.1,0.7,1.4,1.7,8.7,7.149999999999999,0.0008572627540315328
1252_2021_GSW,2021,1252,Draymond Green,1610612744,GSW,PF,30,24,24,29.0,2.0,5.4,0.362,0.3,1.8,0.186,1.6,3.6,0.448,0.392,1.0,1.4,0.676,0.6,5.0,5.6,8.3,1.4,0.6,2.6,3.1,5.2,11.0,0.0015450523210899642
1353_2021_DEN,2021,1353,JaMychal Green,1610612743,DEN,PF,30,24,3,21.3,3.3,7.5,0.441,1.7,4.0,0.427,1.6,3.5,0.458,0.556,1.1,1.3,0.844,1.7,4.5,6.3,1.0,0.6,0.3,1.1,2.8,9.4,8.200000000000001,0.0009740452574686703
1551_2021_BOS,2021,1551,Javonte Green,1610612738,BOS,SG,27,18,1,15.3,1.7,3.4,0.5,0.4,1.2,0.333,1.3,2.3,0.585,0.556,1.1,1.6,0.69,0.9,1.6,2.5,0.4,0.9,0.1,0.6,1.2,4.9,4.300000000000002,0.0006089788981730635
1411_2021_BRK,2021,1411,Jeff Green,1610612751,BKN,PF,34,30,13,26.0,3.5,6.9,0.505,1.6,3.7,0.427,1.9,3.2,0.594,0.619,1.2,1.5,0.822,0.5,3.3,3.7,1.4,0.7,0.3,0.8,2.0,9.7,8.999999999999996,0.001017351494941502
1453_2021_DAL,2021,1453,Josh Green,1610612742,DAL,SG,20,17,5,12.5,1.0,2.1,0.472,0.1,0.7,0.167,0.9,1.4,0.625,0.5,0.4,0.6,0.545,0.7,1.6,2.3,0.6,0.2,0.1,0.6,0.9,2.5,2.5,0.0003368137420006736
1461_2021_DET,2021,1461,Blake Griffin,1610612765,DET,PF,31,20,20,31.3,4.1,11.1,0.365,2.0,6.2,0.315,2.1,4.9,0.429,0.453,2.2,3.1,0.71,0.4,4.9,5.2,3.9,0.7,0.1,1.6,2.1,12.3,10.45,0.001693404634581105
734_2021_SAC,2021,734,Kyle Guy,1610612758,SAC,PG,23,10,0,7.9,0.9,3.2,0.281,0.4,1.6,0.25,0.5,1.6,0.313,0.344,0.7,0.8,0.875,0.3,0.9,1.2,1.3,0.4,0.0,0.1,0.5,2.9,2.6499999999999995,0.0003824505700678308
1377_2021_WAS,2021,1377,Rui Hachimura,1610612764,WAS,PF,22,19,19,29.2,4.7,10.3,0.454,0.8,2.6,0.3,3.9,7.7,0.507,0.492,3.1,3.9,0.784,1.2,4.3,5.4,2.0,0.6,0.1,1.0,2.1,13.2,11.249999999999998,0.0015166835187057632
176_2021_MIN,2021,176,Ashton Hagans,1610612750,MIN,PG,21,2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,-7.538635506973238e-05
1421_2021_SAC,2021,1421,Tyrese Haliburton,1610612758,SAC,PG,20,25,2,29.4,4.8,9.6,0.498,2.3,5.2,0.443,2.4,4.3,0.565,0.619,0.6,0.7,0.824,1.0,2.6,3.6,5.2,1.2,0.6,1.6,1.2,12.4,14.500000000000002,0.0020926540626353012
178_2021_OKC,2021,178,Josh Hall,1610612760,OKC,SF,20,7,0,7.3,0.6,2.6,0.222,0.1,1.1,0.125,0.4,1.4,0.3,0.25,0.4,1.0,0.429,0.1,1.1,1.3,1.0,0.0,0.0,0.6,1.0,1.7,-0.3500000000000002,-5.812987875768148e-05
739_2021_DEN,2021,739,R.J. Hampton,1610612743,DEN,PG,19,21,0,8.6,0.9,2.2,0.404,0.2,0.8,0.313,0.7,1.5,0.452,0.457,0.2,0.3,0.667,0.4,1.5,1.9,0.5,0.2,0.1,0.5,0.8,2.2,1.9500000000000002,0.00023163271366633011
740_2021_DAL,2021,740,Tim Hardaway Jr.,1610612742,DAL,SG,28,27,17,30.6,5.9,13.3,0.439,3.1,7.8,0.393,2.8,5.5,0.503,0.554,1.9,2.4,0.785,0.2,3.0,3.2,1.6,0.7,0.1,0.9,1.6,16.7,11.749999999999998,0.0015830245874031658
1234_2021_HOU,2021,1234,James Harden,1610612745,HOU,SG,31,8,8,36.3,7.5,16.9,0.444,3.1,9.0,0.347,4.4,7.9,0.556,0.537,6.6,7.5,0.883,0.6,4.5,5.1,10.4,0.9,0.8,4.3,1.8,24.8,24.9,0.003913555992141453
1234_2021_BRK,2021,1234,James Harden,1610612751,BKN,SG,31,16,16,38.3,7.7,15.3,0.502,3.0,7.4,0.407,4.7,7.9,0.591,0.6,5.9,6.6,0.905,0.8,7.6,8.4,11.8,1.1,0.8,4.3,2.6,24.3,30.399999999999995,0.0034363872718024074
