primary_key_composed,season_id,player_id,player_name,team_id,team_abbreviation,position,age,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,divisor_pie,pie,Predicted_PIE_XGB
1247_2022_PHO,2022,1247,Chris Paul,1610612756,PHX,PG,36,65,65,32.9,5.6,11.3,0.493,1.0,3.1,0.317,4.6,8.3,0.559,0.536,2.6,3.1,0.837,0.3,4.0,4.4,10.8,1.9,0.3,2.4,2.1,14.7,21.0,0.00195394277739,0.0018708232
1381_2022_PHO,2022,1381,Cameron Payne,1610612756,PHX,PG,27,58,12,22.0,4.1,10.1,0.409,1.2,3.6,0.336,2.9,6.5,0.449,0.469,1.3,1.5,0.843,0.4,2.6,3.0,4.9,0.7,0.3,1.8,2.1,10.8,9.25,0.0008606652709932,0.0011129658
1006_2022_PHO,2022,1006,Elfrid Payton,1610612756,PHX,PG,27,50,1,11.0,1.3,3.5,0.383,0.1,0.4,0.222,1.3,3.1,0.401,0.394,0.2,0.6,0.375,0.4,1.3,1.8,2.0,0.5,0.1,0.9,0.8,3.0,2.7500000000000004,0.0002558734589439,0.00030476606
1350_2022_GSW,2022,1350,Gary Payton II,1610612744,GSW,PG,29,71,16,17.6,3.0,4.8,0.616,0.6,1.7,0.358,2.4,3.2,0.754,0.679,0.5,0.8,0.603,1.0,2.5,3.5,0.9,1.4,0.3,0.6,1.8,7.1,8.05,0.0007131782945736,0.0007796701
1008_2022_UTA,2022,1008,Norvel Pelle,1610612762,UTA,C,28,3,0,6.3,1.0,1.7,0.6,0.0,0.0,0.0,1.0,1.7,0.6,0.6,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.3,0.7,0.3,2.0,1.95,0.0002104695089044,0.00023648803
1010_2022_POR,2022,1010,Reggie Perry,1610612757,POR,PF,21,9,1,19.7,4.3,8.7,0.5,0.3,1.8,0.188,4.0,6.9,0.581,0.519,1.0,1.7,0.6,1.7,3.4,5.1,1.3,1.0,0.7,1.2,3.3,10.0,7.3,0.0009773077180534,0.0010398083
1010_2022_IND,2022,1010,Reggie Perry,1610612754,IND,PF,21,1,0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.00023648803
1011_2022_DET,2022,1011,Jamorko Pickett,1610612765,DET,PF,24,13,0,13.5,1.4,3.8,0.36,1.0,3.0,0.333,0.4,0.8,0.455,0.49,0.1,0.2,0.5,0.5,2.0,2.5,0.5,0.0,0.5,0.4,0.9,3.8,2.999999999999999,0.0004115790917821,0.00033322014
1528_2022_DAL,2022,1528,Theo Pinson,1610612742,DAL,SF,26,19,0,7.8,0.7,2.1,0.359,0.5,1.6,0.333,0.2,0.5,0.444,0.487,0.5,0.5,1.0,0.1,1.0,1.1,0.9,0.3,0.1,0.3,0.6,2.5,2.5,0.0002529596276434,0.00018166912
1338_2022_CHO,2022,1338,Mason Plumlee,1610612766,CHA,C,31,73,73,24.6,2.8,4.4,0.641,0.0,0.0,0.0,2.8,4.4,0.645,0.641,0.9,2.3,0.392,2.4,5.3,7.7,3.1,0.8,0.7,1.4,3.1,6.5,9.75,0.0010853835021707,0.0012421862
1334_2022_SAS,2022,1334,Jakob Poeltl,1610612759,SAS,C,26,68,67,29.0,6.0,9.8,0.618,0.0,0.0,1.0,6.0,9.7,0.618,0.619,1.4,2.8,0.495,3.9,5.5,9.3,2.8,0.7,1.7,1.6,3.1,13.5,15.399999999999997,0.0016832440703902,0.0017204506
1448_2022_OKC,2022,1448,Aleksej Pokusevski,1610612760,OKC,PF,20,61,12,20.2,3.0,7.5,0.408,0.9,3.2,0.289,2.1,4.2,0.498,0.47,0.6,0.8,0.7,1.2,4.0,5.2,2.1,0.6,0.6,1.5,1.4,7.6,7.6,0.0010011856145435,0.00092577963
1016_2022_MEM,2022,1016,Yves Pons,1610612763,MEM,SF,22,12,0,5.9,0.4,1.3,0.313,0.3,0.8,0.333,0.2,0.6,0.286,0.406,0.0,0.2,0.0,0.4,0.6,1.0,0.1,0.1,0.3,0.1,0.5,1.1,0.5499999999999997,5.238095238095235e-05,6.415738e-05
1433_2022_GSW,2022,1433,Jordan Poole,1610612744,GSW,SG,22,76,51,30.0,6.2,13.9,0.448,2.8,7.6,0.364,3.5,6.3,0.55,0.548,3.2,3.5,0.925,0.4,3.0,3.4,4.0,0.8,0.3,2.5,2.7,18.5,13.449999999999996,0.0011915836101882,0.0014966236
1018_2022_HOU,2022,1018,Kevin Porter Jr.,1610612745,HOU,PG,21,61,61,31.3,5.5,13.2,0.415,2.5,6.8,0.375,3.0,6.5,0.456,0.511,2.0,3.2,0.642,0.7,3.7,4.4,6.2,1.1,0.4,3.1,2.6,15.6,12.550000000000004,0.0016504471330878,0.0016436416
1019_2022_DEN,2022,1019,Michael Porter Jr.,1610612743,DEN,SF,23,9,9,29.4,4.1,11.4,0.359,1.1,5.3,0.208,3.0,6.1,0.491,0.408,0.6,1.0,0.556,1.0,5.6,6.6,1.9,1.1,0.2,1.3,1.8,9.9,8.299999999999997,0.0008676109339883,0.0011759461
1020_2022_GSW,2022,1020,Otto Porter Jr.,1610612744,GSW,PF,28,63,15,22.2,3.1,6.6,0.464,1.3,3.4,0.37,1.8,3.2,0.565,0.56,0.8,1.0,0.803,1.4,4.4,5.7,1.5,1.1,0.5,0.6,1.3,8.2,10.55,0.0009346622369878,0.0010091357
1318_2022_MIL,2022,1318,Bobby Portis,1610612749,MIL,C,26,72,59,28.2,5.8,12.1,0.479,1.8,4.7,0.393,3.9,7.4,0.533,0.555,1.2,1.6,0.752,2.5,6.6,9.1,1.2,0.7,0.7,1.3,2.4,14.6,14.3,0.001390509529366,0.0016615868
1023_2022_DAL,2022,1023,Kristaps Porzi??is,1610612742,DAL,PF,26,34,34,29.5,6.7,14.9,0.451,1.4,5.1,0.283,5.3,9.9,0.537,0.499,4.3,5.0,0.865,1.9,5.8,7.7,2.0,0.7,1.7,1.6,2.6,19.2,16.399999999999995,0.0016594151573408,0.0019668872
1023_2022_WAS,2022,1023,Kristaps Porzi??is,1610612764,WAS,PF,26,17,17,28.2,7.2,15.2,0.475,1.7,4.6,0.367,5.5,10.6,0.522,0.531,5.9,6.8,0.871,2.2,6.6,8.8,2.9,0.7,1.5,1.6,2.9,22.1,20.750000000000004,0.0024440518256772,0.0024251956
1630_2022_DET,2022,1630,Micah Potter,1610612765,DET,C,23,3,0,10.3,1.7,3.7,0.455,0.0,0.7,0.0,1.7,3.0,0.556,0.455,0.7,0.7,1.0,1.3,1.7,3.0,0.0,0.3,0.3,0.3,1.3,4.0,3.200000000000001,0.0004390176979009,0.0003711622
1315_2022_DAL,2022,1315,Dwight Powell,1610612742,DAL,C,30,82,71,21.9,3.3,4.9,0.671,0.2,0.5,0.351,3.1,4.4,0.703,0.687,2.0,2.6,0.783,2.1,2.8,4.9,1.2,0.5,0.5,0.8,2.7,8.7,8.8,0.0008904178893048,0.0008675568
1026_2022_PHI,2022,1026,Myles Powell,1610612755,PHI,PG,24,11,0,4.7,0.5,1.5,0.294,0.1,0.5,0.167,0.4,1.0,0.364,0.324,0.2,0.2,1.0,0.1,0.5,0.5,0.3,0.1,0.0,0.3,0.7,1.2,0.1500000000000002,1.544242549029703e-05,6.415738e-05
1282_2022_POR,2022,1282,Norman Powell,1610612757,POR,SF,28,40,39,33.3,6.2,13.6,0.456,2.3,5.7,0.406,3.9,7.8,0.492,0.542,4.0,5.0,0.803,0.4,2.9,3.3,2.1,1.0,0.4,1.6,2.3,18.7,12.8,0.0017136354508333,0.0015424483
1282_2022_LAC,2022,1282,Norman Powell,1610612746,LAC,SG,28,5,2,25.0,6.4,12.6,0.508,2.6,4.8,0.542,3.8,7.8,0.487,0.611,6.0,7.0,0.857,0.6,2.2,2.8,2.8,0.4,0.8,1.4,2.8,21.4,16.099999999999994,0.0019251464785364,0.0019106248
1029_2022_SAS,2022,1029,Joshua Primo,1610612759,SAS,SG,19,50,16,19.3,2.0,5.4,0.374,0.8,2.7,0.307,1.2,2.7,0.444,0.452,0.9,1.2,0.746,0.6,1.6,2.3,1.6,0.4,0.5,1.1,1.6,5.8,3.5499999999999985,0.0003880205486938,0.0004948241
1364_2022_MIN,2022,1364,Taurean Prince,1610612750,MIN,PF,27,69,8,17.1,2.6,5.7,0.454,1.2,3.3,0.376,1.3,2.3,0.565,0.564,0.9,1.2,0.756,0.4,2.1,2.5,1.0,0.7,0.3,0.8,1.7,7.3,5.550000000000001,0.0006011698440207,0.0006792672
1502_2022_BOS,2022,1502,Payton Pritchard,1610612738,BOS,SG,24,71,2,14.1,2.3,5.3,0.429,1.4,3.5,0.412,0.8,1.8,0.461,0.564,0.3,0.3,1.0,0.5,1.4,1.9,2.0,0.4,0.1,0.6,0.9,6.2,5.800000000000002,0.0005187835420393,0.00054624566
1599_2022_HOU,2022,1599,Trevelin Queen,1610612745,HOU,SG,24,10,0,7.4,1.5,3.3,0.455,0.9,2.4,0.375,0.6,0.9,0.667,0.591,0.4,0.4,1.0,0.7,0.9,1.6,0.4,0.5,0.1,0.7,0.6,4.3,3.4000000000000004,0.0004471330878485,0.00036492615
1626_2022_SAC,2022,1626,Neemias Queta,1610612758,SAC,C,22,14,0,8.6,1.2,2.7,0.447,0.0,0.0,0.0,1.2,2.7,0.447,0.447,0.8,1.2,0.647,1.0,1.2,2.2,0.4,0.1,0.6,0.4,1.3,3.2,2.1,0.0002553036289587,0.00026876057
1494_2022_NYK,2022,1494,Immanuel Quickley,1610612752,NYK,PG,22,78,3,23.1,3.6,9.3,0.392,1.8,5.1,0.346,1.9,4.2,0.448,0.487,2.3,2.6,0.881,0.4,2.8,3.2,3.5,0.7,0.0,1.3,2.1,11.3,9.099999999999996,0.0011690647482014,0.0009760393
1035_2022_SAC,2022,1035,Jahmi'us Ramsey,1610612758,SAC,SG,20,19,0,7.1,1.3,3.1,0.414,0.3,0.9,0.278,1.0,2.1,0.475,0.457,0.4,0.7,0.5,0.2,0.5,0.7,0.4,0.1,0.1,0.3,0.5,3.2,1.4500000000000004,0.0001762810771381,0.00029236844
1253_2022_NYK,2022,1253,Julius Randle,1610612752,NYK,PF,27,72,72,35.3,7.1,17.3,0.411,1.7,5.4,0.308,5.4,11.9,0.458,0.459,4.2,5.6,0.756,1.7,8.2,9.9,5.1,0.7,0.5,3.4,2.8,20.1,17.400000000000006,0.002235354573484,0.0023730348
1575_2022_LAL,2022,1575,Austin Reaves,1610612747,LAL,SG,23,61,19,23.2,2.4,5.2,0.459,0.9,2.7,0.317,1.5,2.5,0.616,0.542,1.6,1.9,0.839,0.7,2.4,3.2,1.8,0.5,0.3,0.7,1.4,7.3,7.3,0.0008618654073199,0.00077929196
1383_2022_ATL,2022,1383,Cam Reddish,1610612737,ATL,SF,22,34,7,23.4,4.1,10.1,0.402,1.7,4.5,0.379,2.4,5.6,0.421,0.487,2.1,2.4,0.9,0.6,1.9,2.5,1.1,1.0,0.3,1.3,1.3,11.9,7.450000000000002,0.0007972604205682,0.000975697
1383_2022_NYK,2022,1383,Cam Reddish,1610612752,NYK,SF,22,15,0,14.3,1.8,4.3,0.415,0.5,2.1,0.258,1.3,2.3,0.559,0.477,1.9,2.1,0.906,0.3,1.1,1.4,0.7,0.8,0.3,0.9,1.0,6.1,4.4,0.0005652620760534,0.00049052626
1539_2022_DEN,2022,1539,Davon Reed,1610612743,DEN,SG,26,48,5,13.9,1.7,3.4,0.503,0.8,1.8,0.43,0.9,1.6,0.587,0.618,0.2,0.3,0.667,0.3,2.0,2.3,1.1,0.5,0.2,0.3,1.3,4.4,4.850000000000001,0.0005069774734751,0.0004533341
1557_2022_PHI,2022,1557,Paul Reed,1610612755,PHI,C,22,38,2,7.9,1.4,2.5,0.563,0.1,0.2,0.25,1.4,2.3,0.591,0.573,0.2,0.4,0.429,1.2,1.3,2.4,0.4,0.9,0.4,0.3,1.5,3.1,3.400000000000001,0.0003500283111133,0.00037942754
1535_2022_MIN,2022,1535,Naz Reid,1610612750,MIN,C,22,77,6,15.8,3.0,6.2,0.489,0.7,2.2,0.343,2.3,4.0,0.568,0.549,1.5,1.9,0.765,1.3,2.6,3.9,0.9,0.5,0.9,1.1,2.2,8.3,6.5,0.0007040727902946,0.00073375937
1554_2022_CHO,2022,1554,Nick Richards,1610612766,CHA,C,24,50,5,7.3,1.2,1.8,0.667,0.0,0.0,0.0,1.2,1.8,0.667,0.667,0.6,0.9,0.698,0.7,1.0,1.7,0.3,0.2,0.4,0.5,1.0,3.0,2.6500000000000004,0.0002950016698207,0.00030742938
1308_2022_BOS,2022,1308,Josh Richardson,1610612738,BOS,SG,28,44,0,24.7,3.5,7.8,0.443,1.4,3.5,0.397,2.0,4.3,0.481,0.534,1.4,1.6,0.859,0.6,2.3,2.8,1.5,0.8,0.5,0.9,1.9,9.7,7.549999999999999,0.0006753130590339,0.00079831656
1308_2022_SAS,2022,1308,Josh Richardson,1610612759,SAS,SG,28,21,7,24.4,3.9,9.1,0.429,1.9,4.3,0.444,2.0,4.8,0.416,0.534,1.7,1.8,0.946,0.8,2.1,2.9,2.3,1.0,0.3,1.3,1.6,11.4,9.150000000000002,0.001000109301563,0.0009507543
1468_2022_DEN,2022,1468,Austin Rivers,1610612743,DEN,SG,29,67,18,22.1,2.2,5.2,0.417,1.2,3.4,0.342,1.0,1.8,0.563,0.53,0.5,0.7,0.727,0.3,1.4,1.7,1.3,0.8,0.1,0.8,1.8,6.0,3.9,0.0004076726075367,0.0005332076
1281_2022_MIA,2022,1281,Duncan Robinson,1610612748,MIA,SG,27,79,68,25.9,3.7,9.2,0.399,2.9,7.9,0.372,0.7,1.3,0.569,0.559,0.6,0.8,0.836,0.3,2.3,2.6,1.6,0.5,0.2,0.8,2.5,10.9,6.550000000000002,0.0006406494522691,0.0008271316
1050_2022_MIL,2022,1050,Justin Robinson,1610612749,MIL,PG,24,17,0,11.6,1.1,3.4,0.316,0.6,2.2,0.27,0.5,1.2,0.4,0.404,0.1,0.1,1.0,0.1,0.6,0.8,1.2,0.5,0.0,0.6,1.0,2.8,1.25,0.0001215480357837,0.00018447482
1050_2022_SAC,2022,1050,Justin Robinson,1610612758,SAC,PG,24,3,0,5.0,0.3,2.7,0.125,0.0,1.0,0.0,0.3,1.7,0.2,0.125,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.7,0.7,-1.7000000000000002,-0.0002066743662999,3.2662923e-05
1050_2022_DET,2022,1050,Justin Robinson,1610612765,DET,PG,24,5,0,18.2,1.8,5.6,0.321,1.6,4.2,0.381,0.2,1.4,0.143,0.464,0.4,1.2,0.333,0.4,1.0,1.4,1.8,0.2,0.2,1.0,1.6,5.6,1.6999999999999995,0.0002332281520098,0.00041045604
1280_2022_NYK,2022,1280,Mitchell Robinson,1610612752,NYK,C,23,72,62,25.7,3.6,4.8,0.761,0.0,0.0,0.0,3.6,4.8,0.761,0.761,1.2,2.5,0.486,4.1,4.5,8.6,0.5,0.8,1.8,0.8,2.7,8.5,11.25,0.0014452723535457,0.0012246266
1521_2022_OKC,2022,1521,Jeremiah Robinson-Earl,1610612760,OKC,C,21,49,36,22.2,2.7,6.6,0.414,1.2,3.4,0.352,1.6,3.2,0.478,0.503,0.8,1.1,0.741,1.5,4.1,5.6,1.0,0.6,0.3,0.8,1.5,7.5,7.6,0.0010011856145435,0.00094317226
1492_2022_OKC,2022,1492,Isaiah Roby,1610612760,OKC,PF,23,45,28,21.1,3.7,7.2,0.514,1.0,2.2,0.444,2.7,5.0,0.545,0.582,1.7,2.6,0.672,1.7,3.2,4.8,1.6,0.8,0.8,1.0,2.4,10.1,9.150000000000002,0.0012053747859307,0.001002878
1055_2022_LAL,2022,1055,Rajon Rondo,1610612747,LAL,PG,35,18,0,16.1,1.3,3.9,0.324,0.4,1.7,0.267,0.8,2.3,0.366,0.38,0.1,0.1,0.5,0.6,2.2,2.7,3.7,0.7,0.3,1.9,1.4,3.1,4.25,0.0005017709563164,0.0005354013
1055_2022_CLE,2022,1055,Rajon Rondo,1610612739,CLE,PG,35,21,1,19.4,2.1,5.0,0.429,1.1,2.8,0.397,1.0,2.2,0.468,0.538,0.9,1.1,0.75,0.2,2.6,2.8,4.9,0.9,0.0,1.6,1.5,6.2,8.500000000000002,0.0009938033438559,0.0008971331
1291_2022_NYK,2022,1291,Derrick Rose,1610612752,NYK,PG,33,26,4,24.5,4.7,10.5,0.445,1.4,3.5,0.402,3.3,7.0,0.467,0.513,1.2,1.2,0.968,0.8,2.2,3.0,4.0,0.8,0.5,1.5,0.6,12.0,11.75,0.0015095066803699,0.0011682288
1311_2022_ORL,2022,1311,Terrence Ross,1610612753,ORL,SG,30,63,0,23.0,3.5,8.8,0.397,1.2,4.2,0.292,2.3,4.6,0.493,0.467,1.8,2.1,0.862,0.3,2.2,2.6,1.8,0.4,0.2,1.2,1.1,10.0,6.750000000000001,0.0008901490175392,0.00075983943
1258_2022_CHO,2022,1258,Terry Rozier,1610612766,CHA,SG,27,73,73,33.7,7.1,16.0,0.444,3.0,8.1,0.374,4.1,7.9,0.516,0.539,2.1,2.4,0.852,0.8,3.5,4.3,4.5,1.3,0.3,1.3,1.6,19.3,17.049999999999997,0.0018980296114883,0.0016549982
1385_2022_CLE,2022,1385,Ricky Rubio,1610612739,CLE,PG,31,34,8,28.5,4.4,12.1,0.363,1.7,5.1,0.339,2.6,7.0,0.38,0.434,2.6,3.0,0.854,0.4,3.7,4.1,6.6,1.4,0.2,2.6,2.2,13.1,12.200000000000005,0.0014264000935344,0.001516775
1237_2022_MIN,2022,1237,D'Angelo Russell,1610612750,MIN,PG,25,65,65,32.0,6.2,15.0,0.411,2.7,8.0,0.34,3.5,7.0,0.492,0.502,3.0,3.7,0.825,0.4,2.9,3.3,7.1,1.0,0.3,2.5,2.0,18.1,15.45,0.0016735268630849,0.0017783104
1601_2022_BOS,2022,1601,Matt Ryan,1610612738,BOS,SF,24,1,0,5.0,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.00023773691
1261_2022_IND,2022,1261,Domantas Sabonis,1610612754,IND,C,25,47,46,34.7,7.0,12.1,0.58,0.7,2.3,0.324,6.3,9.9,0.639,0.61,4.1,5.5,0.74,3.3,8.8,12.1,5.0,1.0,0.5,3.0,3.1,18.9,23.0,0.0027635926704716,0.0025118901
1261_2022_SAC,2022,1261,Domantas Sabonis,1610612758,SAC,PF,25,15,15,33.6,7.5,13.5,0.554,0.3,1.1,0.235,7.2,12.3,0.584,0.564,3.7,4.9,0.743,3.1,9.3,12.3,5.8,0.9,0.3,3.5,3.8,18.9,22.1,0.0026867667618989,0.002364157
1640_2022_OKC,2022,1640,Olivier Sarr,1610612760,OKC,C,22,22,2,19.1,2.6,4.6,0.574,0.6,1.3,0.448,2.0,3.3,0.625,0.639,1.1,1.3,0.828,1.5,2.7,4.2,0.9,0.3,0.7,1.0,2.4,7.0,6.4,0.000843103675405,0.000739099
1067_2022_NOP,2022,1067,Tomá Satoransk?,1610612740,NOP,SG,30,32,3,15.0,1.0,3.3,0.299,0.2,1.0,0.161,0.8,2.4,0.355,0.322,0.6,0.8,0.76,0.6,1.4,2.0,2.4,0.4,0.0,0.7,1.0,2.8,3.1,0.0003515137770722,0.00027391763
1067_2022_SAS,2022,1067,Tomá Satoransk?,1610612759,SAS,SG,30,1,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.000327904689037,0.00022032649
1067_2022_WAS,2022,1067,Tomá Satoransk?,1610612764,WAS,SG,30,22,10,18.9,1.8,3.8,0.476,0.3,1.0,0.273,1.5,2.8,0.548,0.512,1.0,1.1,0.84,0.4,2.4,2.8,4.9,0.7,0.2,1.0,1.7,4.9,8.4,0.0009893992932862,0.0007614803
1663_2022_WAS,2022,1663,Jordan Schakel,1610612764,WAS,SG,23,4,0,7.5,0.3,2.8,0.091,0.3,1.5,0.167,0.0,1.3,0.0,0.136,0.5,0.5,1.0,0.5,1.5,2.0,0.0,0.3,0.0,0.3,0.0,1.3,0.5500000000000003,6.478209658421676e-05,6.975773e-05
1597_2022_ORL,2022,1597,Admiral Schofield,1610612753,ORL,SF,24,38,1,12.3,1.4,3.4,0.419,0.7,2.1,0.329,0.7,1.3,0.56,0.519,0.3,0.4,0.8,0.4,1.9,2.3,0.7,0.1,0.1,0.6,1.5,3.8,2.5499999999999985,0.000336278517737,0.00036245654
1071_2022_BOS,2022,1071,Dennis Schröder,1610612738,BOS,SG,28,49,25,29.2,5.2,11.9,0.44,1.4,3.9,0.349,3.9,8.0,0.485,0.497,2.5,3.0,0.848,0.6,2.8,3.3,4.2,0.8,0.1,2.1,2.4,14.4,10.85,0.0009704830053667,0.0013093839
1071_2022_HOU,2022,1071,Dennis Schröder,1610612745,HOU,PG,28,15,4,26.9,3.7,9.3,0.393,1.3,3.9,0.328,2.4,5.5,0.439,0.461,2.3,2.6,0.872,0.4,2.9,3.3,5.9,0.8,0.2,2.6,2.5,10.9,9.800000000000002,0.0012887953708574,0.0011099157
1072_2022_CLE,2022,1072,Tre Scott,1610612739,CLE,SF,25,2,0,5.5,1.5,3.0,0.5,0.0,0.5,0.0,1.5,2.5,0.6,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0,3.0,2.0,0.0002338360809072,0.00032780715
1666_2022_LAC,2022,1666,Jay Scrubb,1610612746,LAC,SG,21,18,0,6.7,1.0,2.6,0.391,0.3,1.2,0.286,0.7,1.4,0.48,0.457,0.4,0.6,0.7,0.1,0.8,0.9,0.4,0.2,0.2,0.4,0.5,2.7,1.5500000000000012,0.0001853401889274,0.00020979818
1074_2022_NYK,2022,1074,Wayne Selden,1610612752,NYK,SG,27,3,0,6.3,0.3,1.3,0.25,0.3,0.7,0.5,0.0,0.7,0.0,0.375,0.7,1.3,0.5,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,1.7,0.4000000000000001,5.138746145940391e-05,0.00010443833
1075_2022_HOU,2022,1075,Alperen Þengün,1610612745,HOU,C,19,72,13,20.7,3.5,7.3,0.474,0.4,1.6,0.248,3.1,5.7,0.539,0.502,2.3,3.2,0.711,1.9,3.5,5.5,2.6,0.8,0.9,2.0,3.0,9.6,8.199999999999998,0.0010783798001052,0.0010574388
1283_2022_CLE,2022,1283,Collin Sexton,1610612739,CLE,SG,23,11,11,28.7,6.2,13.7,0.45,1.0,4.1,0.244,5.2,9.6,0.538,0.487,2.6,3.5,0.744,1.2,2.1,3.3,2.1,0.9,0.0,2.8,2.3,16.0,8.2,0.0009587279317198,0.0013201492
1331_2022_PHO,2022,1331,Landry Shamet,1610612756,PHX,SG,24,69,14,20.8,2.8,7.0,0.394,1.8,4.8,0.368,1.0,2.2,0.45,0.521,1.0,1.2,0.84,0.2,1.6,1.8,1.6,0.4,0.1,0.6,1.3,8.3,5.750000000000002,0.0005350081414282,0.00067105686
1516_2022_BRK,2022,1516,Day'Ron Sharpe,1610612751,BKN,PF,20,32,8,12.2,2.7,4.7,0.577,0.1,0.2,0.286,2.6,4.4,0.592,0.584,0.8,1.3,0.585,2.5,2.5,5.0,0.5,0.3,0.5,0.9,1.9,6.2,5.700000000000001,0.0006256173855778,0.00071916665
1226_2022_TOR,2022,1226,Pascal Siakam,1610612761,TOR,PF,27,68,68,37.9,8.8,17.8,0.494,1.1,3.2,0.344,7.7,14.5,0.527,0.525,4.2,5.6,0.749,1.9,6.6,8.5,5.3,1.3,0.6,2.7,3.3,22.8,20.850000000000005,0.0024133341049829,0.0024383313
1644_2022_MIN,2022,1644,Chris Silva,1610612750,MIN,PF,25,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001083188908145,3.2662923e-05
1644_2022_MIA,2022,1644,Chris Silva,1610612748,MIA,PF,25,9,0,9.8,0.9,1.7,0.533,0.0,0.0,0.0,0.9,1.7,0.533,0.533,1.1,1.3,0.833,1.4,2.4,3.9,0.8,0.0,0.1,0.9,2.2,2.9,2.75,0.0002689749608763,0.00036019777
1570_2022_CHI,2022,1570,Marko Simonovic,1610612741,CHI,C,22,9,0,3.9,0.4,1.7,0.267,0.1,0.6,0.2,0.3,1.1,0.3,0.3,0.9,1.2,0.727,0.6,0.6,1.1,0.0,0.1,0.1,0.2,0.7,1.9,0.4499999999999999,4.877520052026879e-05,0.000116840296
1257_2022_POR,2022,1257,Anfernee Simons,1610612757,POR,SG,22,57,30,29.5,6.2,14.0,0.443,3.1,7.8,0.405,3.1,6.2,0.49,0.555,1.8,2.0,0.888,0.5,2.2,2.6,3.9,0.5,0.1,2.0,1.9,17.3,12.3,0.0016466965660352,0.001359635
1084_2022_OKC,2022,1084,Zavier Simpson,1610612760,OKC,PG,24,4,4,43.5,4.8,13.0,0.365,0.3,2.0,0.125,4.5,11.0,0.409,0.375,1.3,1.3,1.0,0.5,4.8,5.3,7.5,1.3,1.0,2.5,3.8,11.0,10.85,0.0014293241997101,0.0017347944
1564_2022_NYK,2022,1564,Jericho Sims,1610612752,NYK,PF,23,41,5,13.5,1.0,1.3,0.722,0.0,0.0,0.0,1.0,1.3,0.722,0.722,0.3,0.7,0.414,1.5,2.6,4.1,0.5,0.3,0.5,0.5,1.6,2.2,3.8000000000000007,0.0004881808838643,0.00035211627
1086_2022_DET,2022,1086,Deividas Sirvydis,1610612765,DET,SG,21,3,0,9.0,0.3,3.3,0.1,0.3,2.3,0.143,0.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,2.0,2.0,0.3,1.0,0.3,0.0,1.3,1.0,0.1500000000000001,2.0578954589106893e-05,0.00014054686
1088_2022_MIL,2022,1088,Javonte Smart,1610612749,MIL,PG,22,13,1,12.3,0.8,3.3,0.256,0.3,1.4,0.222,0.5,1.9,0.28,0.302,0.4,0.5,0.833,0.3,1.2,1.5,1.1,0.3,0.2,0.7,0.8,2.4,1.15,0.000111824192921,0.00015554277
1088_2022_MIA,2022,1088,Javonte Smart,1610612748,MIA,PG,22,4,0,10.0,2.0,4.3,0.471,1.0,2.3,0.444,1.0,2.0,0.5,0.588,0.0,0.0,0.0,0.3,1.0,1.3,0.5,0.5,0.3,0.5,0.3,5.0,4.2,0.0004107981220657,0.00043252239
1277_2022_BOS,2022,1277,Marcus Smart,1610612738,BOS,PG,27,71,71,32.3,4.2,10.1,0.418,1.7,5.1,0.331,2.5,5.0,0.506,0.501,2.0,2.5,0.793,0.6,3.2,3.8,5.9,1.7,0.3,2.2,2.3,12.1,12.450000000000005,0.0011135957066189,0.001338915
1090_2022_POR,2022,1090,Dennis Smith Jr.,1610612757,POR,PG,24,37,4,17.2,2.1,5.1,0.418,0.2,0.7,0.222,2.0,4.4,0.451,0.434,1.1,1.7,0.656,0.5,1.8,2.4,3.6,1.2,0.3,1.4,1.4,5.6,6.1999999999999975,0.0008300421714974,0.00068675267
1092_2022_CHO,2022,1092,Ish Smith,1610612766,CHA,PG,33,37,1,13.8,2.0,5.0,0.395,0.3,0.7,0.4,1.7,4.3,0.394,0.422,0.3,0.5,0.632,0.3,1.2,1.5,2.6,0.5,0.3,1.0,0.9,4.5,4.0,0.0004452855393521,0.00044486218
